task,path,image_sha256,true_label,predicted_label,confidence,correct,quantitative_sample,gallery_reason,max_probability_difference,cam_status,cam_path,top20_drop,random20_drop,paired_drop_advantage,border_mass
dementia,data/alzheimers/NonDemented/nonDem1729.jpg,5f839af1a039070ffb87a7d770b5ab873f6d5f6f38d69706c8cb1b198615e0fc,NonDemented,NonDemented,0.9698044657707214,1,1,,2.2810665393883933e-08,ok,maps/dementia_ed1ac5c3601f.npy,0.025253117084503174,0.6752006411552429,-0.6499475240707397,0.08347376435995102
dementia,data/alzheimers/NonDemented/nonDem2047.jpg,a52fbfcdc76133f630d256de8237e3ffb89a10962008557dd99dec51babf45d9,NonDemented,NonDemented,0.9812946319580078,1,1,,7.493995690666111e-08,ok,maps/dementia_c0d895309c8d.npy,0.31626611948013306,0.8577497601509094,-0.5414836406707764,0.13667574524879456
dementia,data/alzheimers/NonDemented/nonDem2518.jpg,ef56cbf862fe36d2bca62ee761397e8b9aeaa0b1ee1ab816419d4495c1602ef6,NonDemented,NonDemented,0.9695264101028442,1,1,,5.499041055498366e-08,ok,maps/dementia_15937156f2cb.npy,0.07971030473709106,0.7645626068115234,-0.6848523020744324,0.14957071840763092
dementia,data/alzheimers/NonDemented/nonDem737.jpg,13993540a926fb5beb2dc5c4b44efeb23d13e3c296c2c1868ea31f7cf66ed5f7,NonDemented,NonDemented,0.9635983109474182,1,1,,3.769167467027046e-08,ok,maps/dementia_f228c017f06a.npy,0.89093017578125,0.7020748853683472,0.18885529041290283,0.13420353829860687
dementia,data/alzheimers/NonDemented/nonDem899.jpg,481a0548f1b23668334e3ab64a4a5f6037bc92e9b832cde12855fcd53dd5b0cf,NonDemented,NonDemented,0.9387502074241638,1,1,,4.5769828149744285e-08,ok,maps/dementia_7cfff44c5c62.npy,0.8723925948143005,0.7484161853790283,0.12397640943527222,0.10521308332681656
dementia,data/alzheimers/VeryMildDemented/12856c79-381a-4501-af5f-5a2d2cd0e3fa.jpg,b669ca8ebf6c6ab060f673752041e5686d8d5e9cca069dff44bcc78ce4755b36,VeryMildDemented,VeryMildDemented,0.9393466711044312,1,1,,4.4848331381963646e-08,ok,maps/dementia_f8cf38b1f857.npy,0.02574789524078369,0.4276304244995117,-0.401882529258728,0.4911062717437744
dementia,data/alzheimers/VeryMildDemented/1b16a05f-35dc-4f13-bcdd-324d26206f63.jpg,c0c415de76071c818dd8442d1056b210a2854bec83d2de3c7c76e9135a6fe63c,VeryMildDemented,VeryMildDemented,0.95338374376297,1,1,,2.068420908163393e-08,ok,maps/dementia_84e8d0dee226.npy,0.015202701091766357,0.2826443016529083,-0.26744160056114197,0.3240416347980499
dementia,data/alzheimers/VeryMildDemented/2179a6b3-787a-4161-9129-7a54bbf850f3.jpg,b60dfb05e8168fc875831e1d4fd94393cfba122c3b9eb60b8102057aea53564f,VeryMildDemented,VeryMildDemented,0.9678475856781006,1,1,,8.292681119570489e-08,ok,maps/dementia_dc5e8896ac6e.npy,0.037295401096343994,0.17996448278427124,-0.14266908168792725,0.12161321192979813
dementia,data/alzheimers/VeryMildDemented/26 (61).jpg,99b6610d3c2f143a29cfc1f09e3377c2891111064405ccf59f15b71b5090edfd,VeryMildDemented,VeryMildDemented,0.7503674030303955,1,1,,9.094440032164641e-07,ok,maps/dementia_4b2b147f20a6.npy,0.6586717367172241,0.06140800565481186,0.5972637310624123,0.02224002778530121
dementia,data/alzheimers/VeryMildDemented/2d191eaa-dbc3-4142-a335-5e1d1d423e19.jpg,606c2d0cc1665812c83832cf504e4036605590980bd84081f782df70d8467067,VeryMildDemented,VeryMildDemented,0.9646847248077393,1,1,,8.175736532223254e-08,ok,maps/dementia_2a7f8ec4da09.npy,0.0014028549194335938,0.19390921294689178,-0.1925063580274582,0.14199937880039215
dementia,data/alzheimers/VeryMildDemented/33cc0c71-2853-4ea9-97a7-878cdc8fbeb3.jpg,9caed89966dd31f7d45cc1b6a3b26757312aab59e503e6db2bf522ce57bc76d4,VeryMildDemented,VeryMildDemented,0.9664372801780701,1,1,,8.500682802115023e-08,ok,maps/dementia_07cc9e686317.npy,0.5987406969070435,0.7152577042579651,-0.11651700735092163,0.13829709589481354
dementia,data/alzheimers/VeryMildDemented/4687b193-d654-46aa-a627-e486da7b6dc2.jpg,f2865760def8c8977a6b71c59f3791c66bd4fcc02080229bcdf156dba3ed5ad8,VeryMildDemented,VeryMildDemented,0.9704506993293762,1,1,,1.1378647435389411e-07,ok,maps/dementia_f6dab4e8dad8.npy,0.8470498323440552,0.6329163908958435,0.21413344144821167,0.07239387184381485
dementia,data/alzheimers/VeryMildDemented/4731b157-989d-4713-b493-fee3f57ef0de.jpg,3045f3b6d9e2381c1b9e2d9136f2c548a29dfb493dec149a410095fbabac99d2,VeryMildDemented,VeryMildDemented,0.9522883296012878,1,1,,2.5243617933837226e-08,ok,maps/dementia_5fa1068c4bea.npy,0.73480623960495,0.29412755370140076,0.4406786859035492,0.04313003271818161
dementia,data/alzheimers/VeryMildDemented/4922631c-63c0-4cb5-930a-19f05032ef11.jpg,fbcf64cc6a910ad8e3274e5bc7f95d2d94fb7420e8164a8cce0b68df96edfaa9,VeryMildDemented,VeryMildDemented,0.9490787386894226,1,1,,2.3311518970725587e-07,ok,maps/dementia_c8f8b4095383.npy,0.1863325834274292,0.6543629765510559,-0.4680303931236267,0.37989354133605957
dementia,data/alzheimers/VeryMildDemented/6ada706b-871d-454a-88a6-c4573f0490e2.jpg,43cc2e6c9c00f92c5dc42f5c7a9538a7c9fac8c2af242081936a854651646c6a,VeryMildDemented,VeryMildDemented,0.44906437397003174,1,0,lowest-confidence correct,9.555465152466525e-07,ok,maps/dementia_13fd3fa4af33.npy,0.36610233783721924,-0.35454604029655457,0.7206483781337738,0.03604046627879143
dementia,data/alzheimers/VeryMildDemented/6ff01bbd-d596-4f8b-a532-20e7c060f4f8.jpg,e52a2c47589e6f884d39ddaf649d8036971bedc2ce372732f7c1233a2ef086e9,VeryMildDemented,VeryMildDemented,0.9729670882225037,1,1,,3.2621264800525296e-08,ok,maps/dementia_2e1597680859.npy,0.5690261125564575,0.7406172752380371,-0.1715911626815796,0.26464933156967163
dementia,data/alzheimers/VeryMildDemented/70bbfa42-2d2c-4502-9f29-88d28afb9688.jpg,86edc8dfd47ad4f67febdfc970b7befa0c50372007d621d22b96bac7ff3b293b,VeryMildDemented,VeryMildDemented,0.8993560671806335,1,1,,6.079084601262608e-07,ok,maps/dementia_4846489bdaf0.npy,0.8225564956665039,0.11929146200418472,0.7032650336623192,0.04582477733492851
dementia,data/alzheimers/VeryMildDemented/748b1120-84e5-42ce-a8b1-6751d0af0baf.jpg,aff7f486aff716e41f2c554aecb9486c7dafe36fd9cd304042d51bd6cd1107ec,VeryMildDemented,VeryMildDemented,0.9683523774147034,1,1,,2.254621123132239e-08,ok,maps/dementia_508883cf9a08.npy,0.29402369260787964,0.5358799695968628,-0.24185627698898315,0.1604105681180954
dementia,data/alzheimers/VeryMildDemented/74a6a9eb-233b-41b5-b9df-a61ac6cf02fa.jpg,8a1a8a689fbd86c346d23db83cf3c6db27663f7c7444901b573f6058c97ea961,VeryMildDemented,VeryMildDemented,0.9498172402381897,1,1,,2.422942766422409e-07,ok,maps/dementia_d3744c9f23ce.npy,0.5453733801841736,0.43937239050865173,0.10600098967552185,0.06435130536556244
dementia,data/alzheimers/VeryMildDemented/7abe479f-7aa2-4b50-a5b3-e2c445a4f001.jpg,2131814134f0525e0ce105e096c093fdad2f897533bf3022c3c35fca935f61a4,VeryMildDemented,VeryMildDemented,0.9585623145103455,1,1,,1.4062987992863318e-08,ok,maps/dementia_2885609239a6.npy,0.4770059287548065,0.637637734413147,-0.16063180565834045,0.3115375339984894
dementia,data/alzheimers/VeryMildDemented/84218062-f340-4a79-a6bd-bf262bf337d2.jpg,2ef708a327649694cd9eee98dd8f52c6004c4bf735f0bc515219d878822f7b79,VeryMildDemented,VeryMildDemented,0.9654989242553711,1,1,,1.2010848038368493e-07,ok,maps/dementia_1ceccb8eb94c.npy,0.8740076422691345,0.5473557710647583,0.3266518712043762,0.2824191153049469
dementia,data/alzheimers/VeryMildDemented/8e8cf0e2-9388-492c-b356-d6ff1abf8f82.jpg,2e00a1c1bb50d5b5fd11e0fc29821cd43dc79433bb110a0d9684ee8c19e235b9,VeryMildDemented,VeryMildDemented,0.9661273956298828,1,1,,9.80756216240053e-08,ok,maps/dementia_f71730b4d8a9.npy,0.0930711030960083,0.49887615442276,-0.4058050513267517,0.15319783985614777
dementia,data/alzheimers/VeryMildDemented/900549df-7d5a-4667-921d-52bc13c6e6dc.jpg,917e703044a773c46a50ae599f5f96d577e44c186e9b8c1c2bdf217013e629b6,VeryMildDemented,VeryMildDemented,0.9681704044342041,1,1,,2.8980827770572204e-08,ok,maps/dementia_6651147a2a1d.npy,0.4010964035987854,0.35733893513679504,0.043757468461990356,0.4082585275173187
dementia,data/alzheimers/VeryMildDemented/91ab74bd-a154-4b42-a658-289f65a71def.jpg,271ddbdb3249ba7b992149e50b22ab9ed47bc6dd39ab3a25ac54adf65d01c428,VeryMildDemented,VeryMildDemented,0.9571170210838318,1,1,,9.692467461963616e-08,ok,maps/dementia_e8b66b86fdf3.npy,0.38698333501815796,0.4361276626586914,-0.04914432764053345,0.1337396651506424
dementia,data/alzheimers/VeryMildDemented/9266f8b8-1002-4e0d-a6af-8ebc29059749.jpg,ace6bda896599333c3cc7816a7f9eedb8ab89dd095f30444fa37bf8dd77a1c7f,VeryMildDemented,VeryMildDemented,0.9765670895576477,1,1,,7.597562512451361e-08,ok,maps/dementia_624859cf6434.npy,0.73337721824646,0.6512125730514526,0.08216464519500732,0.24390164017677307
dementia,data/alzheimers/VeryMildDemented/ad1a657a-ec3f-4e80-8be8-287c8457fd93.jpg,72d63b27f3f449382fd3ff840b3803a454eb3835816472a01fd3ba4448c3aa1f,VeryMildDemented,VeryMildDemented,0.9605399966239929,1,1,,5.277978532003402e-08,ok,maps/dementia_43348ad95f83.npy,0.9540265798568726,0.5840357542037964,0.36999082565307617,0.20099788904190063
dementia,data/alzheimers/VeryMildDemented/adc40ae4-55b4-47de-afe5-65757bdc420c.jpg,7235d2bd76f2a6c1fb2d65729ec47064d9bbf7aa74d8f7c59794c7cc2b301703,VeryMildDemented,VeryMildDemented,0.9503850936889648,1,1,,3.274925730600842e-08,ok,maps/dementia_2cb08c35fab1.npy,0.06356984376907349,0.2268325835466385,-0.163262739777565,0.3434646725654602
dementia,data/alzheimers/VeryMildDemented/b141fb16-79c4-4f6d-bbaa-f7dcc62b4885.jpg,71db005421a7bc2c44043f66f963c86bd17d827e6abf71b6b971dabc4a5abdde,VeryMildDemented,VeryMildDemented,0.9619258642196655,1,1,,2.121376196755065e-08,ok,maps/dementia_a1d742bceca1.npy,0.027628958225250244,0.5015659332275391,-0.4739369750022888,0.5104063153266907
dementia,data/alzheimers/VeryMildDemented/c645bc07-9a45-4e9d-a747-4f9f30c96d7c.jpg,fa61e7959bc15b445a46bd065649f859fcc6ea2453658014aff49b3726c257aa,VeryMildDemented,VeryMildDemented,0.9590060114860535,1,1,,4.1977763709510896e-08,ok,maps/dementia_c505cf4e5f80.npy,0.6214807629585266,0.48767557740211487,0.13380518555641174,0.12154706567525864
dementia,data/alzheimers/VeryMildDemented/d1224174-8b19-4621-b8ac-bf52b21e4b29.jpg,80739237ce069d290271d9b231365d807e699d246d7a4e4594701df9ddedf19a,VeryMildDemented,MildDemented,0.8227904438972473,0,0,highest-confidence error,5.111544378877397e-07,ok,maps/dementia_361bce56fc9c.npy,0.7915652394294739,0.6679918169975281,0.1235734224319458,0.11183179169893265
dementia,data/alzheimers/VeryMildDemented/dc0ada01-ac06-43d6-a23a-c5fbd1b25148.jpg,6e11da6ab4d49d31e370bb3063379d2ba99dbd73174844f56cd2e1465a284ed8,VeryMildDemented,VeryMildDemented,0.9619436264038086,1,1,,5.422936555365965e-08,ok,maps/dementia_4080708b024e.npy,0.33318012952804565,0.46000123023986816,-0.1268211007118225,0.12189863622188568
dementia,data/alzheimers/VeryMildDemented/dea9611b-4773-4884-bedc-7ca6e12bddbd.jpg,01ff1828a86c49231cb05b3a0c25ac2e86c176c1c3d1e9f1f0e1336438134e35,VeryMildDemented,VeryMildDemented,0.9655027985572815,1,1,,5.806406366826167e-08,ok,maps/dementia_9555daebf1db.npy,0.43382877111434937,0.28692883253097534,0.14689993858337402,0.35087135434150696
dementia,data/alzheimers/VeryMildDemented/dfc83866-bbaa-415e-a47c-4227b06320aa.jpg,05bf35e89edcebd8cd88da6f125efa0c07393c50bf56d11537865d0f47955bdf,VeryMildDemented,VeryMildDemented,0.9716108441352844,1,1,,3.890997224420545e-08,ok,maps/dementia_a5354e4e1788.npy,0.42878925800323486,0.19218063354492188,0.236608624458313,0.15665322542190552
dementia,data/alzheimers/VeryMildDemented/f1898404-0c4c-4b1d-b3a0-693eaf789bb3.jpg,e948a256a2271c64b650e909eaa0f753a7ebe582fe14956f802b09f875df6411,VeryMildDemented,VeryMildDemented,0.9644349813461304,1,1,,6.556860066009307e-08,ok,maps/dementia_630c778a7525.npy,0.07054013013839722,0.43838009238243103,-0.3678399622440338,0.2271469235420227
dementia,data/alzheimers/VeryMildDemented/verymildDem1104.jpg,ed5ea0a191fa552d0ac8058d3e1863e85521d88c3440314922e25feb7eb7d86f,VeryMildDemented,VeryMildDemented,0.9570586681365967,1,1,,6.079104800452151e-08,ok,maps/dementia_4723b82c2901.npy,0.6577076315879822,0.4412415623664856,0.21646606922149658,0.1437198668718338
dementia,data/alzheimers/VeryMildDemented/verymildDem1712.jpg,0cba06026f84e4a4c08dd4b716317f429b83f69512e866486193345dad586031,VeryMildDemented,VeryMildDemented,0.9718070030212402,1,1,,3.529756753550828e-08,ok,maps/dementia_ecb5b4ea6da4.npy,0.0018714666366577148,0.26690778136253357,-0.26503631472587585,0.07168103009462357
dementia,data/alzheimers/VeryMildDemented/verymildDem206.jpg,66745acea514ac42e4190e306f987678c47ef2dc433b4bfb9d2dd1179c812b88,VeryMildDemented,VeryMildDemented,0.9576793313026428,1,1,,6.22803700833785e-08,ok,maps/dementia_1ccc00888c4d.npy,0.012618541717529297,0.5615091323852539,-0.5488905906677246,0.14986573159694672
dementia,data/alzheimers/VeryMildDemented/verymildDem391.jpg,5a4bd3d66ec8817d8f1625646b0abd5e02f74f549e076c080ae5c9deffe72322,VeryMildDemented,VeryMildDemented,0.9671010971069336,1,1,,4.7285864224200225e-08,ok,maps/dementia_54436be3e60c.npy,0.0778505802154541,0.32735922932624817,-0.24950864911079407,0.06284400075674057
dementia,data/alzheimers/VeryMildDemented/verymildDem821.jpg,baca8de859678c03ccc945edf498565679c6c1f07199ff2fe63472763c1bb82f,VeryMildDemented,VeryMildDemented,0.9626641273498535,1,1,,3.51070017605426e-08,ok,maps/dementia_0d010524f409.npy,0.8042830228805542,0.4948236346244812,0.309459388256073,0.09260639548301697
